first_author,year,title,type,collections,tags,zotero_item_id,evidence_grade,verification_status,claim_use_allowed
Cordovez,1995.0,Out of Afghanistan: The Inside Story of the Soviet Withdrawal,book,Afghanistan,,ZOT_e5c70984cbf8,metadata_only,unverified,bibliographic_inventory_only_until_verified
Olesen,1995.0,Islam and politics in Afghanistan,book,islam method political; sa653,,ZOT_844faf4111fa,metadata_only,unverified,bibliographic_inventory_only_until_verified
Cordovez,1995.0,Out of Afghanistan: the inside story of the Soviet withdrawal,book,sa653,,ZOT_e2352523ea38,metadata_only,unverified,bibliographic_inventory_only_until_verified
Agnew,1995.0,"Mastering space: hegemony, territory and international political economy",book,GreatPowers,Geopolitics; International economic relations; International relations; World politics,ZOT_a4a2371feb6c,metadata_only,unverified,bibliographic_inventory_only_until_verified
Lederach,1996.0,Preparing For Peace: Conflict Transformation Across Cultures,book,peacebuilding,,ZOT_3890923530ac,metadata_only,unverified,bibliographic_inventory_only_until_verified
Suzuki,1996.0,Global Environmental Security: From Protection to Prevention,book,environment,,ZOT_b17c332a01e7,metadata_only,unverified,bibliographic_inventory_only_until_verified
Myers,1996.0,Ultimate security: the environmental basis of political stability,book,environment,Case studies; Environmental aspects; Environmental policy; National security; United States,ZOT_cb47ece5beed,metadata_only,unverified,bibliographic_inventory_only_until_verified
Toal,1996.0,Critical geopolitics: the politics of writing global space,book,Geopolitics,,ZOT_b920988d7ebf,metadata_only,unverified,bibliographic_inventory_only_until_verified
Litvinsky,1996.0,History of civilizations of Central Asia: AD 250 to 750,book,centralAsia,,ZOT_42be8aff5859,metadata_only,unverified,bibliographic_inventory_only_until_verified
Arora,1997.0,Intergovernmental Fiscal Relations: The Chinese System in Perspective,book,federalism,,ZOT_5e5f36dd0661,metadata_only,unverified,bibliographic_inventory_only_until_verified
Heise,1997.0,"Chronoschisms: Time, Narrative, and Postmodernism",book,twitteropoliics,,ZOT_4ce263e30d68,metadata_only,unverified,bibliographic_inventory_only_until_verified
Kakar,1997.0,Afghanistan: the Soviet invasion and the Afghan response ; 1979 - 1982,book,sa653; sa654,,ZOT_b71f882e51a4,metadata_only,unverified,bibliographic_inventory_only_until_verified
Buzan,1998.0,Security: A New Framework for Analysis,book,securitycomplex,,ZOT_01862d289b90,metadata_only,unverified,bibliographic_inventory_only_until_verified
Maley,1998.0,Fundamentalism reborn? Afghanistan and the Taliban,book,sa653,,ZOT_a3e9e081dfc5,metadata_only,unverified,bibliographic_inventory_only_until_verified
Mūsawī,1998.0,"The Hazaras of Afghanistan: an historical, cultural, economic and political study",book,sa654,,ZOT_841329a3d35b,metadata_only,unverified,bibliographic_inventory_only_until_verified
Jarvis,1998.0,Postmodern cartographies: the geographical imagination in contemporary American culture,book,sa662,,ZOT_c936113cdb4f,metadata_only,unverified,bibliographic_inventory_only_until_verified
Arendt,1998.0,The human condition,book,,,ZOT_5039b78ba5a0,metadata_only,unverified,bibliographic_inventory_only_until_verified
Arendt,1998.0,The human condition,book,,,ZOT_fb87dd2863d2,metadata_only,unverified,bibliographic_inventory_only_until_verified
Arendt,1998.0,The human condition,book,,,ZOT_9eda1409962a,metadata_only,unverified,bibliographic_inventory_only_until_verified
Croissant,1999.0,Oil and Geopolitics in the Caspian Sea Region,book,taliban,,ZOT_273c5aa2b25e,metadata_only,unverified,bibliographic_inventory_only_until_verified
Wendt,1999.0,Social Theory of International Politics,book,realism,,ZOT_5ee851add1c2,metadata_only,unverified,bibliographic_inventory_only_until_verified
Wendt,1999.0,Social theory of international politics,book,securitycomplex,,ZOT_400cbd991684,metadata_only,unverified,bibliographic_inventory_only_until_verified
Kliot,2000.0,Geopolitics at the End of the Twentieth Century: The Changing World Political Map,book,securitycomplex,,ZOT_9f66703b7d79,metadata_only,unverified,bibliographic_inventory_only_until_verified
Cooley,2000.0,"Unholy wars: Afghanistan, America, and international terrorism",book,sa653,,ZOT_b0dced19a7fd,metadata_only,unverified,bibliographic_inventory_only_until_verified
Shah,2000.0,Jaina theory of multiple facets of reality and truth: = (Anekāntavāda),book,peacebuilding,,ZOT_81a96d8a93da,metadata_only,unverified,bibliographic_inventory_only_until_verified
Gerrard,2000.0,Fundamentals of soils,book,climate_change,Soils,ZOT_6e4673ef70e2,metadata_only,unverified,bibliographic_inventory_only_until_verified
Mearsheimer,2001.0,The tragedy of Great Power politics,book,realism,,ZOT_eaf79dcc5f57,metadata_only,unverified,bibliographic_inventory_only_until_verified
Connery,2001.0,"Ideologies of Land and Sea: Alfred Thayer Mahan, Carl Schmitt, and the Shaping of Global Myth Elements",book,centralAsia,,ZOT_423277e90b69,metadata_only,unverified,bibliographic_inventory_only_until_verified
Kaplan,2001.0,Soldiers of God: with Islamic warriors in Afghanistan and Pakistan,book,sa653,,ZOT_36714bee7793,metadata_only,unverified,bibliographic_inventory_only_until_verified
Kaplan,2001.0,Soldiers of God: with Islamic warriors in Afghanistan and Pakistan,book,sa654,,ZOT_1d8990aed690,metadata_only,unverified,bibliographic_inventory_only_until_verified
Lewis,2001.0,Constructing public opinion: how political elites do what they like and why we seem to go along with it,book,twittergeopolitics2b,Mass media and public opinion; Political psychology; Public opinion; United States,ZOT_32710a521417,metadata_only,unverified,bibliographic_inventory_only_until_verified
Goodman,2002.0,"China Deconstructs: Politics, Trade and Regionalism",book,BRI-EEU,,ZOT_064d91fc1513,metadata_only,unverified,bibliographic_inventory_only_until_verified
Held,2002.0,"Global transformations: politics, economics and culture",book,Geopolitics,,ZOT_e45afc35b954,metadata_only,unverified,bibliographic_inventory_only_until_verified
Rashid,2002.0,"Taliban: Islam, oil and the new great game in Central Asia",book,WorldFocus,,ZOT_a5944cc01715,metadata_only,unverified,bibliographic_inventory_only_until_verified
Shahrani,2002.0,The Kirghiz and Wakhi of Afghanistan: Adaptation to Closed Frontiers and War,book,Afghanistan,,ZOT_7a7d78f8dbce,metadata_only,unverified,bibliographic_inventory_only_until_verified
Cooley,2002.0,"Unholy Wars: Afghanistan, America and International Terrorism",book,Afghanistan,,ZOT_76b512d0742c,metadata_only,unverified,bibliographic_inventory_only_until_verified
Quester,2002.0,Offense and Defense in the International System,book,realism,,ZOT_1a92d6637bb0,metadata_only,unverified,bibliographic_inventory_only_until_verified
Edwards,2002.0,Before Taliban: genealogies of the Afghan jihad,book,sa654,,ZOT_819837a161ac,metadata_only,unverified,bibliographic_inventory_only_until_verified
Dalby,2002.0,Rethinking Geopolitics.,book,sa662,,ZOT_1aa20bf4e6ee,metadata_only,unverified,bibliographic_inventory_only_until_verified
Rubin,2002.0,The fragmentation of Afghanistan: state formation and collapse in the international system,book,sa653; sa654,,ZOT_ee4819713edd,metadata_only,unverified,bibliographic_inventory_only_until_verified
McCauley,2002.0,Afghanistan and Central Asia: a modern history,book,sa653; sa654,,ZOT_e9d443aff385,metadata_only,unverified,bibliographic_inventory_only_until_verified
Dundas,2002.0,The Jains,book,peacebuilding,,ZOT_2bbf189a87e6,metadata_only,unverified,bibliographic_inventory_only_until_verified
Buzan,2003.0,Regions and Powers: The Structure of International Security,book,Afghanistan; Geopolitics,,ZOT_a16c0d7369fa,metadata_only,unverified,bibliographic_inventory_only_until_verified
Adle,2003.0,History of civilizations of Central Asia. Vol. 5: Development in contrast: from the sixteenth to the mid-nineteenth century,book,eurasiain17thcentury,,ZOT_3a3c93428b5a,metadata_only,unverified,bibliographic_inventory_only_until_verified
Peimani,2003.0,"Falling Terrorism and Rising Conflicts: The Afghan ""Contribution"" to Polarization and Confrontation in West and South Asia",book,Afghanistan,,ZOT_96a553e159ac,metadata_only,unverified,bibliographic_inventory_only_until_verified
Rasanayagam,2003.0,Afghanistan: A Modern History,book,Afghanistan,,ZOT_09f2ebf5a437,metadata_only,unverified,bibliographic_inventory_only_until_verified
Hanami,2003.0,Perspectives on Structural Realism,book,realism,,ZOT_0590681ad692,metadata_only,unverified,bibliographic_inventory_only_until_verified
Mearsheimer,2003.0,The Tragedy of Great Power Politics,book,,,ZOT_b9c104d87ca1,metadata_only,unverified,bibliographic_inventory_only_until_verified
Griffin,2003.0,"Reaping the whirlwind: Afghanistan, Al-Qa'ida, and the holy war",book,sa653,,ZOT_fbc2c7a77c7d,metadata_only,unverified,bibliographic_inventory_only_until_verified
Grare,2003.0,"Pakistan in the face of the Afghan conflict, 1979-1985",book,sa653,,ZOT_de95dd6aff44,metadata_only,unverified,bibliographic_inventory_only_until_verified
Brodsky,2003.0,With all our strength: the Revolutionary Association of the Women of Afghanistan,book,sa654,,ZOT_0735a4887a96,metadata_only,unverified,bibliographic_inventory_only_until_verified
Tanner,2003.0,Afghanistan: a military history from Alexander the Great to the fall of the Taliban,book,sa654,,ZOT_3cec1f8d0c6c,metadata_only,unverified,bibliographic_inventory_only_until_verified
Kidner,2003.0,Socio-economic applications of geographic information science,book,sa662,,ZOT_182205ce3006,metadata_only,unverified,bibliographic_inventory_only_until_verified
Buzan,2003.0,Regions and powers: the structure of international security,book,securitycomplex,,ZOT_406655a13201,metadata_only,unverified,bibliographic_inventory_only_until_verified
Falk,2004.0,The Declining World Order: America's Imperial Geopolitics,book,FDI,,ZOT_9ca3fb1c3244,metadata_only,unverified,bibliographic_inventory_only_until_verified
Buzan,2004.0,The United States and the great powers: world politics in the twenty-first century,book,Geopolitics,,ZOT_037663f62584,metadata_only,unverified,bibliographic_inventory_only_until_verified
Paul,2004.0,Balance of power: theory and practice in the 21st century,book,realism,,ZOT_547e43f17a0b,metadata_only,unverified,bibliographic_inventory_only_until_verified
M,2004.0,Asian Economic Cooperation In The New Millennium: China's Economic Presence,book,southasia,,ZOT_e249d9f849eb,metadata_only,unverified,bibliographic_inventory_only_until_verified
Fiscus,2004.0,America's War in Afghanistan,book,Afghanistan,,ZOT_c2d8d60ac324,metadata_only,unverified,bibliographic_inventory_only_until_verified
Mojtahed-Zadeh,2004.0,The Small Players of the Great Game: The Settlement of Iran's Eastern Borderlands and the Creation of Afghanistan,book,Afghanistan,,ZOT_3f9ca64db71a,metadata_only,unverified,bibliographic_inventory_only_until_verified
Smith,2004.0,"Handbook of Visual Communication: Theory, Methods, and Media",book,semiotics_phenomenology,,ZOT_265a7600a51d,metadata_only,unverified,bibliographic_inventory_only_until_verified
Mojtahed-Zadeh,2004.0,Small players of the Great Game: the settlement of Iran's eastern borderlands and the creation of Afghanistan,book,sa653,,ZOT_4694f688443f,metadata_only,unverified,bibliographic_inventory_only_until_verified
Carnahan,2004.0,Reforming fiscal and economic management in Afghanistan,book,sa654,,ZOT_062c727ae8ca,metadata_only,unverified,bibliographic_inventory_only_until_verified
Dale,2004.0,"The garden of the eight paradises: Bābur and the culture of Empire in Central Asia, Afghanistan and India (1483-1530)",book,sa654,,ZOT_c788256e23c2,metadata_only,unverified,bibliographic_inventory_only_until_verified
Saikal,2004.0,Modern Afghanistan: a history of struggle and survival,book,sa654,,ZOT_4ac0dca7a035,metadata_only,unverified,bibliographic_inventory_only_until_verified
Ewans,2004.0,Conflict in Afghanistan: Studies in Asymetric Warfare,book,Afghanistan; sa653,,ZOT_f3efd07cb656,metadata_only,unverified,bibliographic_inventory_only_until_verified
Arendt,2004.0,The origins of totalitarianism,book,pakistan,,ZOT_f57f24402a3f,metadata_only,unverified,bibliographic_inventory_only_until_verified
Burchill,2005.0,Theories of international relations,book,realism,,ZOT_86cc2239d4f6,metadata_only,unverified,bibliographic_inventory_only_until_verified
Harvey,2005.0,A brief history of neoliberalism,book,Geopolitics,,ZOT_61a6ad9b7399,metadata_only,unverified,bibliographic_inventory_only_until_verified
Foucault,2005.0,The Order of Things,book,BRI-EEU,,ZOT_26405cf8a0f8,metadata_only,unverified,bibliographic_inventory_only_until_verified
Harvey,2005.0,The New Imperialism,book,FDI,,ZOT_d6666dfe53d4,metadata_only,unverified,bibliographic_inventory_only_until_verified
Aydinli,2005.0,"Globalization, security, and the nation-state: paradigms in transition",book,Geopolitics,,ZOT_65f749e7f1f2,metadata_only,unverified,bibliographic_inventory_only_until_verified
Wibbels,2005.0,Federalism and the Market: Intergovernmental Conflict and Economic Reform in the Developing World,book,federalism,,ZOT_1511a8d11088,metadata_only,unverified,bibliographic_inventory_only_until_verified
Hagerty,2005.0,South Asia in World Politics,book,Afghanistan,,ZOT_4320fd90f5f7,metadata_only,unverified,bibliographic_inventory_only_until_verified
Dhaka,2005.0,South Asia and Central Asia: Geopolitical Dynamics,book,Afghanistan,,ZOT_05a0e47d9e4a,metadata_only,unverified,bibliographic_inventory_only_until_verified
Naumkin,2005.0,Radical Islam in Central Asia: Between Pen and Rifle,book,uzbekistan,,ZOT_ac6f41151fcc,metadata_only,unverified,bibliographic_inventory_only_until_verified
Starr,2005.0,A greater Central Asia partnership for Afghanistan and its neighbors,book,centralAsia,,ZOT_d14f7c6e96c4,metadata_only,unverified,bibliographic_inventory_only_until_verified
Dorronsoro,2005.0,"Revolution unending: Afghanistan, 1979 to the present",book,sa654,,ZOT_7ee574f432c6,metadata_only,unverified,bibliographic_inventory_only_until_verified
Schaetzl,2005.0,Soils: genesis and geomorphology,book,climate_change,Geomorphology; Soil formation; Soil structure; Soils,ZOT_654055cbf253,metadata_only,unverified,bibliographic_inventory_only_until_verified
Hasnali,2006.0,"At the dawn of the Cold War: the Soviet-American crisis over Iranian Azerbaijan, 1941 - 1946",book,iran,,ZOT_deef0bbce9e1,metadata_only,unverified,bibliographic_inventory_only_until_verified
Peters,2006.0,War and Escalation in South Asia,book,Afghanistan,,ZOT_918cbc87afa2,metadata_only,unverified,bibliographic_inventory_only_until_verified
Bleaney,2006.0,Afghanistan: A Bibliography,book,Afghanistan,,ZOT_6495d26ffbc5,metadata_only,unverified,bibliographic_inventory_only_until_verified
Sluga,2006.0,"Nation, Psychology, and International Politics, 1870-1919",book,twitteropoliics,,ZOT_e887cb49e14e,metadata_only,unverified,bibliographic_inventory_only_until_verified
Marshall,2006.0,"The Russian General Staff and Asia, 1800-1917",book,Mackinder,,ZOT_8443bbe48383,metadata_only,unverified,bibliographic_inventory_only_until_verified
Wight,2006.0,"Agents, structures and international relations: politics as ontology",book,securitycomplex,,ZOT_53794814540d,metadata_only,unverified,bibliographic_inventory_only_until_verified
Kakar,2006.0,"A political and diplomatic history of Afghanistan, 1863-1901",book,sa653,,ZOT_49c326b143dd,metadata_only,unverified,bibliographic_inventory_only_until_verified
Bleaney,2006.0,Afghanistan : a bibliography,book,sa653,,ZOT_744f028fd81b,metadata_only,unverified,bibliographic_inventory_only_until_verified
López,2006.0,Economic development and environmental sustainability: new policy options,book,environment,,ZOT_cc45d295aa82,metadata_only,unverified,bibliographic_inventory_only_until_verified
